QueryNum DocId Rank TitleLen BodyLen 
34 daily0837_12_033089 713 12 714
34 daily0837_12_032341 714 12 787
34 daily0837_12_013093 715 15 754
34 daily0837_12_019623 716 16 663
34 daily0837_12_006060 717 15 795
34 asthm0952_12_000633 718 5 818
34 chkd.2351_12_000654 719 14 913
34 celia2299_12_000311 720 4 913
34 ibdcr1247_12_000355 721 5 1078
34 radio4191_12_000366 722 1 1025
34 shoul4402_12_000824 723 2 1173
34 radio4191_12_000397 724 1 1025
34 thedo4643_12_000015 725 11 994
34 shoul4402_12_000792 726 2 1173
34 wiki.0842_12_002773 727 3 1012
34 yoga.5055_12_000323 728 7 1066
34 anato1913_12_001805 729 36 299
34 mayfi3578_12_000262 730 5 2716
34 asbes1977_12_001184 731 8 1980
34 bupa.2183_12_001901 732 17 2447
34 nhslo3844_12_002996 733 5 2442
34 nhslo3844_12_003000 734 5 2400
34 nhslo1393_12_007315 735 5 2399
34 quack4180_12_000203 736 7 2900
34 nhslo1393_12_007311 737 5 2441
34 clini0836_12_060279 738 19 1386
34 clini0836_12_037046 739 16 999
34 bccan2066_12_001177 740 7 1598
34 clini0836_12_102905 741 13 1123
34 ecco-2749_12_000642 742 3 1513
34 briti2178_12_000034 743 4 1900
34 breas0992_12_000110 744 7 1862
34 ghr.n0847_12_000396 745 6 1161
34 ghr.n0840_12_001526 746 6 1161
34 fibro2924_12_000311 747 15 1640
34 ghr.n0840_12_001531 748 6 1341
34 imagi3261_12_000673 749 6 1289
34 nhslo3844_12_010005 750 4 1225
34 nhslo1393_12_014759 751 4 1224
34 pleur4087_12_000037 752 7 1623
34 total4684_12_000371 753 5 1337
34 total4684_12_000376 754 4 1337
34 total4684_12_000107 755 4 1386
34 wiki.0842_12_004374 756 5 1815
34 clini0836_12_039245 757 29 1941
34 nutri1408_12_000070 758 6 607
34 brain2166_12_000122 759 11 1376
34 asbes1977_12_001148 760 6 1229
34 ghr.n0840_12_001890 761 6 1499
34 healt3090_12_001108 762 5 915
34 healt3090_12_002504 763 7 1179
34 healt3104_12_000095 764 5 1430
34 skinc4434_12_002295 765 7 1244
34 pedia4004_12_001053 766 18 1562
34 pedia1457_12_001398 767 5 1065
34 pain.1438_12_000286 768 8 1159
34 thyro1624_12_000903 769 6 1115
34 medhe3620_12_000870 770 9 11321
34 medhe3620_12_001020 771 9 11321
34 medhe3620_12_000859 772 9 11321
34 ghora3013_12_000342 773 13 353
34 healt3117_12_003212 774 9 558
34 mayoc3579_12_001902 775 5 1281
34 clini0836_12_038945 776 22 1112
34 clini0836_12_057081 777 38 1036
34 clini0836_12_105495 778 19 1134
34 clini0836_12_111465 779 13 1003
34 clini0836_12_129567 780 20 1046
34 clini0836_12_124953 781 15 1056
34 clini0836_12_035691 782 17 1127
34 ecco-2749_12_000814 783 3 1554
34 homeb3181_12_000227 784 2 1109
34 clini0836_12_001574 785 20 935
34 mdand3588_12_003650 786 5 2031
34 publi0841_12_001808 787 24 1009
34 daily0837_12_013330 788 10 3709
34 clini0836_12_089232 789 37 1571
34 emerg2809_12_000248 790 12 479
34 diabe2551_12_000931 791 10 2141
34 asbes1977_12_001158 792 4 1767
34 bette2098_12_001921 793 7 2227
34 bette2098_12_001723 794 6 1680
34 tbdhu4612_12_001595 795 9 1737
34 tbdhu4612_12_001182 796 9 1737
34 webmd4945_12_001745 797 5 1552
34 webmd4945_12_000751 798 8 2017
34 wiki.0842_12_009449 799 2 1777
34 coven2458_12_000476 800 1 2374
34 babyc2033_12_001431 801 4 2973
34 healt3120_12_000852 802 18 2617
34 metho3695_12_000180 803 23 3060
34 quack4180_12_000127 804 7 2831
34 clini0836_12_073414 805 13 888
34 clini0836_12_120656 806 14 1421
34 clini0836_12_013250 807 20 926
34 cks.n0835_12_002896 808 16 799
34 clini0836_12_128937 809 12 710
34 clini0836_12_091175 810 14 807
34 daily0837_12_000596 811 12 649
34 clini0836_12_001115 812 21 885
34 clini0836_12_000862 813 17 833
34 clini0836_12_001059 814 21 898
34 imaio3262_12_000106 815 7 736
34 nlm.n3868_12_001896 816 3 833
34 virtu4909_12_000530 817 2 7167
34 wiki.0842_12_005101 818 5 2178
34 bccan2066_12_000878 819 6 826
34 daily0837_12_010705 820 13 523
34 daily0837_12_018002 821 15 552
34 healt3117_12_003185 822 12 637
34 clini0836_12_017450 823 23 1054
34 clini0836_12_019244 824 23 943
34 clini0836_12_018021 825 19 1113
34 clini0836_12_031214 826 26 1084
34 clini0836_12_029514 827 25 1131
34 clini0836_12_023806 828 23 1145
34 patho3985_12_000066 829 2 186
34 hotto3201_12_002303 830 16 34541
34 hotto3201_12_001911 831 5 34115
34 hotto3201_12_002302 832 16 34536
34 pathg3984_12_000521 833 2 5867
34 wiki.0842_12_006905 834 6 5433
34 clini0836_12_124673 835 24 1545
34 radio4191_12_000176 836 2 2075
34 waent4931_12_000047 837 3 1609
34 clini0836_12_045495 838 30 1089
34 clini0836_12_045728 839 30 1229
34 clini0836_12_063477 840 29 970
34 clini0836_12_086013 841 29 1023
34 clini0836_12_006527 842 25 983
34 clini0836_12_025724 843 27 1139
34 pedia4006_12_000540 844 7 2868
34 total4684_12_000392 845 13 2962
34 total4684_12_001069 846 12 2789
34 fpa-s2958_12_000104 847 18 2074
34 daily0837_12_027038 848 10 645
34 emerg2809_12_000457 849 12 374
34 ultra4811_12_000023 850 19 257
34 ultra4811_12_000025 851 18 306
34 ultra4811_12_000226 852 19 257
34 uptod4830_12_031075 853 15 318
34 uptod4830_12_031047 854 15 306
34 healt3090_12_001694 855 6 3562
34 diges2577_12_000058 856 8 3081
34 total4684_12_000024 857 8 3545
34 total4684_12_001106 858 14 4722
34 acidr1783_12_000102 859 6 339
34 emerg2809_12_000275 860 13 306
34 ghora3013_12_000204 861 11 333
34 ghora3013_12_000234 862 12 343
34 ghora3013_12_000401 863 11 332
34 rcsed4219_12_000088 864 4 400
34 tooth4681_12_000192 865 11 353
34 tooth4681_12_000163 866 10 302
34 healt3090_12_000911 867 5 4062
34 metho3695_12_000275 868 23 3712
34 heart3134_12_000295 869 8 545
34 clini0836_12_046223 870 14 664
34 daily0837_12_002318 871 15 588
34 daily0837_12_023293 872 14 680
34 daily0837_12_040864 873 12 583
34 daily0837_12_003168 874 12 584
34 clini0836_12_018013 875 13 889
34 clini0836_12_012780 876 20 1451
34 clini0836_12_012363 877 24 1569
34 clini0836_12_043289 878 15 996
34 clini0836_12_089279 879 14 1240
34 clini0836_12_004710 880 18 891
34 clini0836_12_106787 881 25 1043
34 clini0836_12_113904 882 19 980
34 clini0836_12_085632 883 28 1205
34 ecco-2749_12_001349 884 4 1516
34 clini0836_12_008143 885 29 1133
34 clini0836_12_006543 886 25 1376
34 cks.n0835_12_002372 887 13 884
34 cks.n0835_12_002374 888 12 870
34 cks.n0835_12_002376 889 12 881
34 clini0836_12_001844 890 21 959
34 cks.n0835_12_002365 891 13 873
34 cks.n0835_12_002366 892 13 876
34 cks.n0835_12_002369 893 12 881
34 cks.n0835_12_002377 894 12 881
34 cks.n0835_12_002373 895 13 884
34 cks.n0835_12_002375 896 14 880
34 cks.n0835_12_002367 897 11 878
34 cks.n0835_12_002368 898 11 883
34 cks.n0835_12_002370 899 12 874
34 cks.n0835_12_002371 900 13 884
34 clini0836_12_007257 901 15 1170
34 waent4931_12_000043 902 5 1035
34 waent4931_12_000176 903 8 1477
34 clini0836_12_113413 904 26 1669
34 bette2098_12_000910 905 7 1874
34 briti2178_12_000116 906 11 2044
34 euros2867_12_002177 907 3 1759
34 mayoc3579_12_021736 908 7 1498
34 smoki4451_12_000042 909 1 2244
34 radio4191_12_000361 910 2 2150
34 radio4191_12_000178 911 2 2160
34 total4684_12_000030 912 6 1922
34 waent4931_12_000077 913 3 1872
34 wikis0855_12_000293 914 7 1950
34 aids.0922_12_001100 915 2 396
34 chkd.2351_12_000530 916 13 544
34 healt3117_12_001619 917 7 416
34 healt3117_12_002100 918 8 407
34 plast1486_12_001008 919 7 449
34 tooth4681_12_000322 920 9 516
34 tooth4681_12_000336 921 9 480
34 tooth4681_12_000094 922 11 434
34 clini0836_12_025998 923 16 2071
34 entus2836_12_000762 924 2 2335
34 healt3090_12_001422 925 6 2168
34 plast4085_12_000222 926 5 1977
34 clini0836_12_084906 927 15 578
34 clini0836_12_106505 928 18 604
34 anato1913_12_000121 929 14 611
34 emerg2809_12_000122 930 20 711
34 lungc1312_12_000339 931 6 521
34 nutri1408_12_000441 932 1 602
34 vesal4890_12_000314 933 5 661
34 bupa.2183_12_001601 934 13 2058
34 bupa.2183_12_001593 935 13 1885
34 bupa.2183_12_001609 936 15 1885
34 asbes1977_12_001205 937 9 1908
34 fromy1190_12_000556 938 5 1967
34 manag3557_12_000064 939 4 1673
34 manag3557_12_000067 940 4 1673
34 pedia4004_12_000272 941 14 1612
34 webmd4945_12_000879 942 8 1521
34 webmd4945_12_000412 943 9 1560
34 uptod4830_12_042574 944 3 404
34 guide3049_12_001779 945 17 3735
34 guide3049_12_001799 946 17 3735
34 wikis0855_12_000285 947 6 5777
34 wikis0855_12_000284 948 6 5649
34 famil2899_12_000256 949 3 3396
34 nhslo3844_12_002186 950 5 3662
34 nhslo3844_12_002185 951 5 3704
34 asbes1977_12_000800 952 12 2115
34 ncbi.3800_12_005820 953 12 2266
34 theve4665_12_000082 954 9 2965
34 theve4665_12_000087 955 9 2967
34 theve4665_12_000088 956 9 2967
34 theve4665_12_000080 957 9 2966
34 every2870_12_003731 958 13 1304
34 every2870_12_006573 959 14 1470
34 every2870_12_008107 960 7 1508
34 briti2178_12_000059 961 4 1696
34 briti2178_12_000125 962 11 1840
34 hipsf3170_12_000181 963 7 1360
34 asbes1977_12_001146 964 8 1402
34 chkd.2351_12_001862 965 17 1329
34 chkd.2351_12_001930 966 17 1329
34 fibro2924_12_000310 967 28 1285
34 fibro2924_12_000414 968 13 1424
34 entus2836_12_000259 969 5 1343
34 jfpon3369_12_001061 970 9 1327
34 nhslo3844_12_004143 971 5 1875
34 nhslo1393_12_015284 972 5 1874
34 nhslo3844_12_004147 973 5 1833
34 nhslo1393_12_015288 974 5 1832
34 netce3826_12_001522 975 12 1617
34 netce3826_12_001606 976 12 1417
34 uptod4830_12_017680 977 6 1283
34 nhslo3844_12_014544 978 5 1875
34 nhslo3844_12_014548 979 5 1833
34 smoki4451_12_000006 980 4 1488
34 shoul4402_12_000615 981 6 1143
34 shoul4402_12_000845 982 2 1407
34 shoul4402_12_000963 983 2 1407
34 uptod4830_12_053715 984 6 1283
34 wiki.0842_12_003815 985 3 1387
34 wiki.0842_12_010311 986 3 1385
34 cdc.g2291_12_000213 987 9 3587
34 clini0836_12_042752 988 33 775
34 clini0836_12_051091 989 12 832
34 clini0836_12_074699 990 16 871
34 clini0836_12_088730 991 12 890
34 clini0836_12_080226 992 16 707
34 clini0836_12_059118 993 14 818
34 clini0836_12_112599 994 19 997
34 clini0836_12_043838 995 16 773
34 clini0836_12_016542 996 19 861
34 chkd.2351_12_000355 997 16 805
34 fibro2924_12_000009 998 16 961
34 healt3107_12_000146 999 9 967
34 heart1227_12_000872 1000 8 1025
35 wiki.0842_12_002437 1 3 4047
35 nhslo1393_12_001863 2 5 4508
35 nhslo1393_12_001859 3 5 4550
35 visio1658_12_000201 4 9 559
35 visio1658_12_000430 5 5 1026
35 nhslo1393_12_001831 6 5 5477
35 nhslo1393_12_001827 7 5 5519
35 wiki.0842_12_002438 8 4 1905
35 nhslo1393_12_001828 9 4 1799
35 nhslo1393_12_001815 10 4 1757
35 daily0837_12_028785 11 9 1752
35 daily0837_12_029766 12 7 1728
35 every2870_12_000626 13 11 1438
35 bupa.2183_12_000808 14 11 1179
35 daily0837_12_001504 15 10 2095
35 daily0837_12_033408 16 8 2396
35 visio1658_12_000397 17 6 2424
35 wiki.0842_12_000285 18 2 893
35 wiki.0842_12_007491 19 2 892
35 daily0837_12_029505 20 7 3883
35 tripa0853_12_001263 21 25 947
35 mayoc3579_12_010558 22 10 1790
35 metho3694_12_001864 23 8 805
35 visio1658_12_000342 24 10 612
35 clini0836_12_115209 25 16 1496
35 clini0836_12_092188 26 16 863
35 clini0836_12_078993 27 22 702
35 nhslo1393_12_001986 28 5 1001
35 nhslo1393_12_001855 29 4 998
35 nhslo1393_12_001862 30 4 998
35 nhslo1393_12_001851 31 4 956
35 nhslo1393_12_002053 32 5 959
35 daily0837_12_005894 33 8 2102
35 visio1658_12_000341 34 10 1069
35 fmcfs2940_12_000031 35 5 1109
35 thedo4643_12_001674 36 9 1181
35 clini0836_12_106031 37 13 734
35 wiki.0842_12_002439 38 5 1502
35 clini0836_12_077009 39 20 1233
35 clini0836_12_089916 40 18 1243
35 bupa.2183_12_000286 41 12 1603
35 clini0836_12_097762 42 17 729
35 visio1658_12_000058 43 6 629
35 freev2965_12_000160 44 5 559
35 cks.n0835_12_001923 45 12 1831
35 uptod4830_12_082397 46 7 2384
35 clini0836_12_090218 47 16 891
35 clini0836_12_112062 48 16 799
35 bupa.2183_12_000912 49 11 1788
35 daily0837_12_012721 50 9 1738
35 daily0837_12_013254 51 16 1761
35 nhslo1393_12_001817 52 4 1050
35 nhslo1393_12_001830 53 4 1092
35 clini0836_12_088605 54 17 557
35 daily0837_12_004466 55 6 3305
35 visio1658_12_000065 56 7 505
35 every2870_12_000621 57 10 1436
35 clini0836_12_071692 58 13 736
35 clini0836_12_077438 59 14 531
35 clini0836_12_076529 60 12 767
35 clini0836_12_097761 61 13 948
35 clini0836_12_073154 62 15 496
35 daily0837_12_003749 63 9 4047
35 nhslo3844_12_011341 64 5 4434
35 nhslo3844_12_011337 65 5 4476
35 nhslo1393_12_015140 66 5 4475
35 nhslo1393_12_015144 67 5 4433
35 nhslo1393_12_004202 68 5 4475
35 nhslo1393_12_004206 69 5 4433
35 webey1672_12_000846 70 8 918
35 clini0836_12_073293 71 17 503
35 clini0836_12_038461 72 15 948
35 emedi2805_12_000100 73 6 4056
35 wiki.0842_12_003568 74 2 897
35 clini0836_12_042849 75 15 455
35 daily0837_12_036263 76 7 4473
35 visio1658_12_000235 77 9 968
35 clini0836_12_096102 78 22 554
35 famil2899_12_000472 79 5 4255
35 mayoc3579_12_015198 80 7 1820
35 daily0837_12_018823 81 7 1760
35 perso4021_12_000421 82 6 357
35 clini0836_12_085822 83 15 706
35 clini0836_12_086016 84 18 690
35 clini0836_12_096979 85 17 868
35 ferme2917_12_000349 86 4 1182
35 ferme2917_12_000352 87 4 1188
35 ferme2917_12_000353 88 4 1184
35 ferme2917_12_000354 89 4 1187
35 ferme2917_12_000355 90 4 1181
35 ferme2917_12_000356 91 4 1176
35 ferme2917_12_000360 92 4 1186
35 ferme2917_12_000362 93 4 1193
35 ferme2917_12_000350 94 4 1182
35 ferme2917_12_000351 95 4 1188
35 ferme2917_12_000357 96 3 1174
35 ferme2917_12_000358 97 4 1199
35 ferme2917_12_000359 98 4 1180
35 ferme2917_12_000348 99 4 1187
35 ferme2917_12_000361 100 4 1188
35 freev2965_12_000169 101 1 670
35 tripa0853_12_004431 102 24 1251
35 ferme2917_12_000237 103 4 1088
35 senio1563_12_000239 104 8 590
35 freev2965_12_000186 105 1 567
35 clini0836_12_058045 106 16 466
35 coven2458_12_000245 107 4 1936
35 mydr.3757_12_000213 108 11 3622
35 bupa.2183_12_000316 109 11 1738
35 bupa.2183_12_000298 110 9 1738
35 nhslo3844_12_010842 111 5 2457
35 nhslo3844_12_010846 112 5 2415
35 nhslo1393_12_002497 113 5 2456
35 nhslo1393_12_002501 114 5 2414
35 famil2899_12_000589 115 2 962
35 famil2899_12_000383 116 2 959
35 chkd.2351_12_001634 117 19 558
35 lefts3459_12_000162 118 12 8611
35 clini0836_12_060389 119 14 726
35 freev2965_12_000198 120 3 438
35 clini0836_12_112450 121 16 662
35 visio1658_12_000146 122 5 503
35 daily0837_12_025800 123 8 677
35 clini0836_12_028910 124 18 417
35 clini0836_12_030186 125 15 401
35 allab1866_12_000242 126 13 1668
35 seewi4367_12_000006 127 7 4348
35 every2870_12_001934 128 10 1494
35 daily0837_12_036576 129 9 2212
35 daily0837_12_038795 130 7 2218
35 tccli4615_12_000440 131 6 1591
35 eyere2883_12_000110 132 6 1254
35 eyere2883_12_000283 133 6 1254
35 skinc4434_12_001049 134 11 1244
35 wiki.0842_12_006175 135 7 2352
35 webmd4945_12_001595 136 10 1760
35 clini0836_12_036038 137 13 415
35 seewi4367_12_000005 138 7 1628
35 redho4231_12_001350 139 2 1214
35 cks.n0835_12_001999 140 11 762
35 mayoc3579_12_004784 141 6 906
35 every2870_12_008148 142 7 1054
35 healt3108_12_001762 143 8 1782
35 harle3067_12_000441 144 7 1374
35 every2870_12_003710 145 7 904
35 every2870_12_003751 146 5 1956
35 bemd.2092_12_000031 147 1 417
35 every2870_12_001047 148 5 1022
35 healt3108_12_001454 149 5 831
35 visio1658_12_000312 150 8 727
35 senio1563_12_002337 151 4 1035
35 visio1658_12_000191 152 8 518
35 healt3117_12_001922 153 8 436
35 allin1875_12_000134 154 3 3590
35 clini0836_12_050939 155 13 842
35 visio1658_12_000199 156 8 429
35 visio1658_12_000340 157 8 805
35 visio1658_12_000343 158 5 576
35 nhslo1393_12_001847 159 4 781
35 nhslo1393_12_001845 160 4 781
35 nhslo1393_12_001857 161 4 739
35 uptod4830_12_011882 162 4 1230
35 uptod4830_12_011876 163 4 1230
35 uptod4830_12_011826 164 4 1230
35 uptod4830_12_011849 165 4 1230
35 uptod4830_12_011906 166 4 1230
35 uptod4830_12_011569 167 4 1230
35 uptod4830_12_011807 168 4 1230
35 uptod4830_12_071481 169 4 1230
35 visio1658_12_000339 170 7 1003
35 wiki.0842_12_006174 171 6 5450
35 freev2965_12_000175 172 3 624
35 nei.n3817_12_000485 173 10 6330
35 daily0837_12_026774 174 7 1446
35 wiki.0842_12_002472 175 3 6371
35 wiki.0842_12_009775 176 6 6405
35 cks.n0835_12_002000 177 12 1099
35 visio1658_12_000257 178 5 889
35 visio1658_12_000190 179 5 405
35 visio1658_12_000205 180 6 493
35 visio1658_12_000202 181 6 493
35 mayoc3579_12_012205 182 7 1490
35 fromy1190_12_001626 183 7 611
35 visio1658_12_000308 184 10 486
35 visio1658_12_000174 185 8 350
35 clini0836_12_110692 186 18 666
35 visio1658_12_000179 187 7 419
35 clini0836_12_039541 188 17 669
35 visio1658_12_000198 189 5 595
35 visio1658_12_000694 190 8 614
35 visio1658_12_000121 191 6 892
35 freev2965_12_000005 192 3 535
35 daily0837_12_018871 193 15 588
35 stude1600_12_000195 194 10 808
35 stude4578_12_000204 195 10 808
35 freev2965_12_000003 196 5 489
35 freev2965_12_000217 197 6 901
35 clini0836_12_019012 198 19 889
35 visio1658_12_000032 199 10 644
35 clini0836_12_096103 200 10 625
35 daily0837_12_004011 201 8 2427
35 daily0837_12_011886 202 7 2421
35 every2870_12_000625 203 8 1462
35 cks.n0835_12_002939 204 18 803
35 daily0837_12_017183 205 9 2562
35 nhslo3844_12_003210 206 5 3080
35 virtu4909_12_000471 207 2 851
35 daily0837_12_026733 208 7 2407
35 daily0837_12_035977 209 9 2360
35 eyere2883_12_000289 210 4 1066
35 visio1658_12_000119 211 5 1057
35 nei.n3817_12_000491 212 7 2074
35 wiki.0842_12_003180 213 3 2104
35 aller0926_12_000062 214 6 836
35 aller0926_12_000005 215 6 836
35 mayoc3579_12_019451 216 6 855
35 visio1658_12_000318 217 9 701
35 visio1658_12_000277 218 9 701
35 daily0837_12_026130 219 8 2391
35 visio1658_12_000754 220 10 730
35 clini0836_12_046863 221 20 1035
35 seewi4367_12_000019 222 9 2241
35 visio1658_12_000200 223 7 821
35 visio1658_12_000260 224 4 714
35 visio1658_12_000165 225 6 1190
35 visio1658_12_000751 226 6 799
35 visio1658_12_000130 227 6 767
35 clini0836_12_115302 228 18 1016
35 famil2899_12_000616 229 4 755
35 freev2965_12_000015 230 3 813
35 clini0836_12_092171 231 18 1080
35 visio1658_12_000184 232 6 448
35 every2870_12_000620 233 7 899
35 clini0836_12_073016 234 18 1335
35 visio1658_12_000168 235 6 704
35 clini0836_12_115170 236 18 942
35 ferme2917_12_000290 237 2 930
35 healt3108_12_001268 238 4 631
35 clini0836_12_057248 239 13 969
35 visio1658_12_000115 240 8 549
35 visio1658_12_000272 241 8 422
35 visio1658_12_000346 242 9 718
35 clini0836_12_126475 243 15 976
35 clini0836_12_057524 244 14 653
35 ferme2917_12_000232 245 2 1167
35 endoc2821_12_001871 246 8 780
35 allin1875_12_000106 247 3 3929
35 visio1658_12_000699 248 10 718
35 senio1563_12_000310 249 9 890
35 clini0836_12_113213 250 17 1276
35 mdand3588_12_000721 251 14 1522
35 ferme2917_12_000268 252 4 836
35 ferme2917_12_000246 253 6 845
35 clini0836_12_090249 254 18 1441
35 visio1658_12_000120 255 7 719
35 metho3694_12_001624 256 9 1193
35 clini0836_12_126855 257 16 863
35 fda.g2909_12_001289 258 4 6791
35 healt3115_12_001611 259 6 672
35 clini0836_12_120272 260 17 1069
35 ferme2917_12_000289 261 3 1024
35 clini0836_12_046871 262 16 1508
35 visio1658_12_000604 263 7 577
35 clini0836_12_106032 264 17 842
35 daily0837_12_037043 265 8 774
35 daily0837_12_040392 266 12 779
35 cibav2365_12_000001 267 12 413
35 visio1658_12_000445 268 4 382
35 visio1658_12_000531 269 4 381
35 daily0837_12_020614 270 9 1513
35 visio1658_12_000412 271 6 1137
35 freev2965_12_000205 272 2 415
35 clini0836_12_105366 273 29 1200
35 clini0836_12_108328 274 12 1118
35 mayoc3579_12_002643 275 4 1221
35 freev2965_12_000237 276 2 457
35 freev2965_12_000244 277 2 457
35 clini0836_12_106692 278 15 861
35 daily0837_12_001172 279 9 1289
35 daily0837_12_005333 280 8 1231
35 daily0837_12_013317 281 8 1373
35 mayoc3579_12_024261 282 7 1222
35 clini0836_12_058143 283 15 1004
35 mayoc3579_12_008873 284 6 1929
35 wiki.0842_12_009502 285 3 8170
35 tripa0853_12_004219 286 18 865
35 medin3650_12_000309 287 12 1322
35 clini0836_12_097560 288 16 976
35 visio1658_12_000131 289 4 1021
35 visio1658_12_000188 290 6 361
35 visio1658_12_000605 291 6 515
35 freev2965_12_000242 292 2 415
35 freev2965_12_000239 293 2 414
35 clini0836_12_093467 294 12 1264
35 visio1658_12_000646 295 6 495
35 vidyy4903_12_001640 296 7 569
35 clini0836_12_073596 297 11 883
35 clini0836_12_074657 298 13 882
35 uptod4830_12_011895 299 4 1348
35 uptod4830_12_011846 300 4 1348
35 uptod4830_12_071700 301 4 1348
35 uptod4830_12_011685 302 4 1348
35 uptod4830_12_071749 303 4 1348
35 uptod4830_12_071799 304 4 1348
35 uptod4830_12_071709 305 4 1348
35 uptod4830_12_071509 306 4 1348
35 uptod4830_12_071562 307 4 1348
35 visio1658_12_000128 308 6 904
35 nhslo3844_12_011338 309 4 2206
35 nhslo3844_12_011329 310 4 2164
35 nhslo1393_12_015132 311 4 2163
35 nhslo1393_12_015141 312 4 2205
35 nhslo1393_12_004203 313 4 2205
35 nhslo1393_12_004194 314 4 2163
35 daily0837_12_003069 315 7 1399
35 daily0837_12_008023 316 8 1410
35 freev2965_12_000146 317 11 713
35 freev2965_12_000054 318 11 713
35 senio1563_12_002313 319 3 1741
35 nei.n3817_12_000390 320 11 988
35 ferme2917_12_000262 321 2 974
35 wiki.0842_12_006884 322 3 6945
35 clini0836_12_106691 323 17 696
35 clini0836_12_127034 324 14 643
35 cks.n0835_12_002945 325 13 2483
35 every2870_12_001890 326 7 1604
35 mayoc3579_12_017576 327 7 1328
35 wiki.0842_12_001441 328 2 1311
35 wiki.0842_12_000995 329 2 1312
35 clini0836_12_112265 330 14 612
35 ferme2917_12_000271 331 2 1135
35 clini0836_12_050289 332 11 732
35 clini0836_12_112247 333 17 604
35 freev2965_12_000248 334 2 528
35 freev2965_12_000246 335 2 528
35 clini0836_12_092627 336 21 694
35 daily0837_12_036230 337 12 888
35 daily0837_12_014470 338 17 824
35 daily0837_12_010093 339 10 721
35 daily0837_12_013768 340 7 713
35 clini0836_12_078985 341 16 597
35 clini0836_12_046886 342 17 828
35 clini0836_12_069675 343 27 1075
35 visio1658_12_000553 344 5 421
35 freev2965_12_000030 345 8 2346
35 clini0836_12_125427 346 16 797
35 daily0837_12_004071 347 7 2833
35 daily0837_12_022171 348 7 2764
35 daily0837_12_028508 349 7 2827
35 daily0837_12_024953 350 5 2819
35 daily0837_12_037503 351 6 2781
35 daily0837_12_040154 352 7 2827
35 daily0837_12_039659 353 6 2815
35 daily0837_12_035270 354 6 2847
35 daily0837_12_032752 355 7 2786
35 daily0837_12_015779 356 8 2805
35 visio1658_12_000479 357 3 400
35 clini0836_12_077254 358 18 558
35 visio1658_12_000263 359 6 1002
35 emedi2805_12_001045 360 4 4281
35 freev2965_12_000004 361 4 354
35 visio1658_12_000135 362 8 437
35 freev2965_12_000152 363 8 2731
35 freev2965_12_000194 364 4 782
35 clini0836_12_090865 365 13 728
35 clini0836_12_004044 366 13 816
35 daily0837_12_035666 367 8 947
35 daily0837_12_026119 368 13 584
35 daily0837_12_034195 369 10 579
35 daily0837_12_039432 370 9 567
35 daily0837_12_039844 371 12 585
35 daily0837_12_017200 372 11 579
35 daily0837_12_016300 373 10 564
35 daily0837_12_008412 374 12 569
35 visio1658_12_000519 375 8 406
35 daily0837_12_000381 376 15 906
35 daily0837_12_031743 377 18 630
35 daily0837_12_022970 378 24 710
35 daily0837_12_036676 379 14 628
35 daily0837_12_017075 380 14 634
35 daily0837_12_017773 381 17 653
35 daily0837_12_014685 382 9 856
35 daily0837_12_010434 383 10 894
35 daily0837_12_030869 384 7 3303
35 daily0837_12_022809 385 9 3058
35 clini0836_12_121246 386 15 650
35 mydr.3757_12_000310 387 9 3567
35 visio1658_12_000455 388 6 373
35 freev2965_12_000173 389 1 455
35 freev2965_12_000189 390 1 437
35 clini0836_12_029158 391 10 652
35 daily0837_12_038654 392 14 961
35 webmd4945_12_001601 393 10 1688
35 clini0836_12_101291 394 16 1232
35 clini0836_12_101289 395 16 1231
35 clini0836_12_104430 396 15 746
35 ferme2917_12_000281 397 4 1089
35 ferme2917_12_000285 398 3 1079
35 ferme2917_12_000238 399 4 1082
35 clini0836_12_098803 400 24 749
35 freev2965_12_000245 401 2 493
35 ferme2917_12_000270 402 2 1084
35 clini0836_12_079881 403 11 606
35 ferme2917_12_000259 404 3 1005
35 ferme2917_12_000245 405 3 1057
35 visio1658_12_000733 406 4 428
35 clini2387_12_000559 407 17 1637
35 clini0836_12_122587 408 17 1629
35 visio1658_12_000419 409 8 966
35 ferme2917_12_000280 410 2 1015
35 ferme2917_12_000274 411 3 1128
35 ferme2917_12_000250 412 2 1040
35 visio1658_12_000122 413 11 849
35 clini0836_12_075739 414 18 688
35 daily0837_12_016535 415 13 971
35 altme0929_12_000411 416 6 719
35 visio1658_12_000037 417 6 609
35 clini0836_12_113788 418 15 841
35 ferme2917_12_000279 419 3 880
35 ferme2917_12_000248 420 2 924
35 visio1658_12_000415 421 6 1179
35 clini0836_12_026990 422 11 1937
35 allin1875_12_000171 423 6 1945
35 ferme2917_12_000236 424 3 918
35 ferme2917_12_000234 425 3 860
35 clini0836_12_064002 426 16 470
35 visio1658_12_000382 427 9 982
35 daily0837_12_000652 428 9 584
35 daily0837_12_004078 429 6 574
35 daily0837_12_001201 430 14 585
35 daily0837_12_002490 431 14 576
35 daily0837_12_029036 432 8 577
35 daily0837_12_031480 433 7 577
35 daily0837_12_023890 434 11 575
35 daily0837_12_026859 435 6 573
35 daily0837_12_025218 436 7 573
35 daily0837_12_027268 437 11 578
35 daily0837_12_025690 438 11 581
35 daily0837_12_031737 439 9 576
35 daily0837_12_020206 440 7 579
35 daily0837_12_036527 441 9 579
35 daily0837_12_039092 442 8 572
